---------------------------------------------
|        3 ≤ s ≤ 100    s < m < 250          |
|              SCOTT verified                |
|              time limit = 1000           |
|              m ≤ s*s                       |
---------------------------------------------

   m    |   s    |                   Method(s)                  |        α        |       runtime   
  177   |  47    |                                 GAP          |  ≤   2497/5405  | runtime:  7.49
  178   |  47    |   FC                            GAP          |  =    151/329   | runtime:  0.19
  179   |  47    |   FC                            GAP          |  =    150/329   | runtime:  0.20
  180   |  47    |   FC                            GAP          |  =    149/329   | runtime:  0.21
  181   |  47    |   FC                            GAP          |  =    148/329   | runtime:  0.22
  182   |  47    |   FC                            GAP          |  =     21/47    | runtime:  0.21
  183   |  47    |   FC                            GAP          |  =    146/329   | runtime:  0.20
  184   |  47    |   FC                            GAP          |  =    145/329   | runtime:  0.20
  185   |  47    |   FC                            GAP          |  =    144/329   | runtime:  0.21
  186   |  47    |   FC                            GAP          |  =    143/329   | runtime:  0.20
  187   |  47    |   FC                            GAP          |  =    142/329   | runtime:  0.20
  189   |  47    |   FC                            GAP          |  =     21/47    | runtime:  0.21
  190   |  47    |   FC                            GAP          |  =    190/423   | runtime:  0.22
  191   |  47    |   FC                            GAP          |  =    191/423   | runtime:  0.24
  192   |  47    |   FC                            GAP          |  =     64/141   | runtime:  0.23
  193   |  47    |   FC                            GAP          |  =    193/423   | runtime:  0.25
  194   |  47    |   FC                            GAP          |  =    194/423   | runtime:  0.25
  195   |  47    |   FC                            GAP          |  =     65/141   | runtime:  0.26
  196   |  47    |   FC                            GAP          |  =    196/423   | runtime:  0.23
  197   |  47    |   FC                            GAP          |  =    197/423   | runtime:  0.25
  198   |  47    |   FC  INT                  MID  GAP  TRAIN   |  =     22/47    | runtime:  0.28
  199   |  47    |            HALF                              |  =    307/658   | runtime:  0.23
  200   |  47    |   FC  INT                  MID  GAP          |  =     22/47    | runtime:  0.26
  201   |  47    |   FC                            GAP          |  =    175/376   | runtime:  0.26
  202   |  47    |   FC                            GAP          |  =     87/188   | runtime:  0.24
  203   |  47    |   FC                            GAP          |  =    173/376   | runtime:  0.26
  204   |  47    |   FC                            GAP          |  =     43/94    | runtime:  0.26
  205   |  47    |   FC                            GAP          |  =    171/376   | runtime:  0.26
  206   |  47    |   FC                            GAP          |  =     85/188   | runtime:  0.27
  207   |  47    |   FC                            GAP          |  =    169/376   | runtime:  0.27
  208   |  47    |   FC                            GAP          |  =     21/47    | runtime:  0.27
  209   |  47    |   FC                            GAP          |  =    167/376   | runtime:  0.27
  210   |  47    |   FC                            GAP          |  =     83/188   | runtime:  0.27
  211   |  47    |   FC                            GAP          |  =    165/376   | runtime:  0.27
  212   |  47    |   FC                            GAP          |  =    106/235   | runtime:  0.28
  213   |  47    |   FC                            GAP          |  =    213/470   | runtime:  0.29
  214   |  47    |   FC                            GAP          |  =    107/235   | runtime:  0.30
  215   |  47    |   FC                            GAP          |  =     43/94    | runtime:  0.31
  216   |  47    |   FC                            GAP          |  =    108/235   | runtime:  0.31
  217   |  47    |   FC                            GAP          |  =    217/470   | runtime:  0.30
  218   |  47    |   FC                            GAP          |  =    109/235   | runtime:  0.31
  219   |  47    |   FC                            GAP          |  =    219/470   | runtime:  0.30
  220   |  47    |   FC                            GAP          |  =     22/47    | runtime:  0.31
  221   |  47    |   FC                            GAP          |  =    221/470   | runtime:  0.30
  222   |  47    |       INT                  MID  GAP          |  =    599/1269  | runtime:  0.34
  223   |  47    |       INT  HALF            MID  GAP          |  =    133/282   | runtime:  0.32
  224   |  47    |   FC                            GAP          |  =    199/423   | runtime:  0.31
  225   |  47    |   FC                            GAP          |  =     22/47    | runtime:  0.33
  226   |  47    |   FC                            GAP          |  =    197/423   | runtime:  0.33
  227   |  47    |   FC                            GAP          |  =    196/423   | runtime:  0.35
  228   |  47    |   FC                            GAP          |  =     65/141   | runtime:  0.35
  229   |  47    |   FC                            GAP          |  =    194/423   | runtime:  0.37
  230   |  47    |   FC                            GAP          |  =    193/423   | runtime:  0.35
  231   |  47    |   FC                            GAP          |  =     64/141   | runtime:  0.36
  232   |  47    |   FC                            GAP          |  =    191/423   | runtime:  0.36
  233   |  47    |   FC                            GAP          |  =    190/423   | runtime:  0.35
  234   |  47    |   FC                            GAP          |  =     21/47    | runtime:  0.34
  236   |  47    |   FC                            GAP          |  =    236/517   | runtime:  0.37
  237   |  47    |   FC                            GAP          |  =    237/517   | runtime:  0.35
  238   |  47    |   FC                            GAP          |  =    238/517   | runtime:  0.37
  239   |  47    |   FC                            GAP          |  =    239/517   | runtime:  0.38
  240   |  47    |   FC                            GAP          |  =    240/517   | runtime:  0.40
  241   |  47    |   FC                            GAP          |  =    241/517   | runtime:  0.41
  242   |  47    |   FC                            GAP          |  =     22/47    | runtime:  0.45
  243   |  47    |   FC                            GAP          |  =    243/517   | runtime:  0.51
  244   |  47    |   FC                            GAP          |  =    244/517   | runtime:  0.54
  245   |  47    |                                      TRAIN   |  =   2539/5358  | runtime:  39.23
  246   |  47    |       INT  HALF            MID  GAP          |  =    401/846   | runtime:  0.44
  247   |  47    |                            MID  GAP          |  =    847/1786  | runtime:  0.44
