
   m    |   s    |                   Method(s)                  |        α        |       runtime
  80    |  39    |   FC                            GAP          |  =     16/39    | 0.04 sec
  82    |  39    |   FC                            GAP          |  =     82/195   | 0.06 sec
  83    |  39    |   FC                            GAP          |  =     83/195   | 0.06 sec
  85    |  39    |       INT                  MID  GAP          |  =     45/104   | 0.06 sec
  86    |  39    |       INT  HALF            MID  GAP          |  =    101/234   | 0.06 sec
  88    |  39    |       INT                  MID  GAP          |  =     62/143   | 0.08 sec
  89    |  39    |   FC  INT                  MID  GAP          |  =     67/156   | 0.68 sec
  92    |  39    |   FC                            GAP          |  =     16/39    | 0.05 sec
  94    |  39    |   FC                            GAP          |  =     31/78    | 0.06 sec
  95    |  39    |   FC                            GAP          |  =     61/156   | 1.62 sec
  97    |  39    |   FC                            GAP          |  =     59/156   | 3.84 sec
  98    |  39    |   FC                            GAP          |  =     49/117   | 0.10 sec
  100   |  39    |   FC                            GAP          |  =     50/117   | 0.09 sec
  101   |  39    |   FC                            GAP          |  =    101/234   | 0.52 sec
  103   |  39    |   FC                            GAP          |  =    103/234   | 0.11 sec
  106   |  39    |       INT  HALF            MID  GAP          |  =    139/312   | 0.08 sec
  107   |  39    |       INT  HALF            MID  GAP          |  =     35/78    | 0.07 sec
  109   |  39    |   FC                            GAP          |  =     86/195   | 0.14 sec
  110   |  39    |   FC                            GAP          |  =     17/39    | 0.07 sec
  41    |  40    |                  EBM  HBM       GAP          |  =     27/80    | 1.29 sec
  43    |  40    |                       HBM       GAP          |  =     41/120   | 0.27 sec
  47    |  40    |            HALF  EBM            GAP          |  =      1/3     | 0.01 sec
  49    |  40    |                       HBM       GAP          |  =     57/160   | 0.05 sec
  51    |  40    |                            MID  GAP          |  =      7/20    | 0.06 sec
  53    |  40    |   FC  INT        EBM       MID  GAP          |  =     27/80    | 1.30 sec
  57    |  40    |   FC             EBM            GAP          |  =      1/3     | 0.02 sec
  59    |  40    |   FC             EBM            GAP          |  =      1/3     | 0.03 sec
  61    |  40    |   FC                            GAP          |  =     61/160   | 0.04 sec
  63    |  40    |   FC                            GAP          |  =     63/160   | 0.04 sec
  67    |  40    |                                 GAP          |  =    197/480   | 0.05 sec
  69    |  40    |       INT  HALF            MID  GAP          |  =     49/120   | 0.04 sec
  71    |  40    |                                 GAP          |  =     13/32    | 0.06 sec
  73    |  40    |   FC                            GAP          |  =     47/120   | 0.04 sec
  77    |  40    |   FC                            GAP          |  =     43/120   | 0.08 sec
  79    |  40    |   FC                            GAP          |  =     41/120   | 0.10 sec
  81    |  40    |   FC                            GAP          |  =     81/200   | 0.11 sec
  83    |  40    |   FC                            GAP          |  =     83/200   | 0.08 sec
  87    |  40    |                            MID  GAP          |  =     13/30    | 0.06 sec
  89    |  40    |       INT  HALF            MID  GAP          |  =     69/160   | 0.06 sec
  91    |  40    |                                 GAP          |  =     28/65    | 0.22 sec
  93    |  40    |   FC                            GAP          |  =     67/160   | 0.10 sec
  97    |  40    |   FC                            GAP          |  =     63/160   | 0.74 sec
  99    |  40    |   FC                            GAP          |  =     61/160   | 0.81 sec
  101   |  40    |   FC                            GAP          |  =    101/240   | 1.12 sec
  103   |  40    |   FC                            GAP          |  =    103/240   | 0.41 sec
  107   |  40    |                                 GAP  TRAIN   |  =    517/1160  | 0.72 sec
  109   |  40    |            HALF                              |  =     71/160   | 0.05 sec
  42    |  41    |   FC  INT                  MID  GAP          |  =     14/41    | 0.44 sec
  43    |  41    |                  EBM            GAP          |  =      1/3     | 0.03 sec
  44    |  41    |                  EBM            GAP          |  =     14/41    | 0.10 sec
  45    |  41    |                       HBM       GAP          |  =     14/41    | 0.08 sec
  46    |  41    |                  EBM            GAP          |  =      1/3     | 0.02 sec
  47    |  41    |                                 GAP          |  =     85/246   | 0.11 sec
  48    |  41    |            HALF  EBM            GAP          |  =      1/3     | 0.02 sec
  49    |  41    |            HALF  EBM            GAP          |  =      1/3     | 0.02 sec
  50    |  41    |                                 GAP          |  =     44/123   | 0.05 sec
  51    |  41    |       INT             HBM  MID  GAP          |  =     14/41    | 0.05 sec
  52    |  41    |                            MID  GAP          |  =     57/164   | 0.06 sec
  53    |  41    |                                 GAP          |  =     85/246   | 0.07 sec
  54    |  41    |   FC  INT        EBM       MID  GAP          |  =     14/41    | 0.20 sec
  55    |  41    |   FC             EBM            GAP          |  =      1/3     | 0.02 sec
  56    |  41    |   FC             EBM            GAP          |  =      1/3     | 0.03 sec
  57    |  41    |   FC             EBM            GAP          |  =      1/3     | 0.03 sec
  58    |  41    |   FC             EBM            GAP          |  =      1/3     | 0.03 sec
  59    |  41    |   FC             EBM            GAP          |  =      1/3     | 0.02 sec
  60    |  41    |   FC             EBM            GAP          |  =      1/3     | 0.03 sec
  61    |  41    |   FC             EBM            GAP          |  =      1/3     | 0.03 sec
  62    |  41    |   FC                            GAP          |  =     31/82    | 0.03 sec
  63    |  41    |   FC                            GAP          |  =     63/164   | 0.05 sec
  64    |  41    |   FC                            GAP          |  =     16/41    | 0.03 sec
  65    |  41    |   FC                            GAP          |  =     65/164   | 0.04 sec
  66    |  41    |   FC  INT                  MID  GAP  TRAIN   |  =     33/82    | 0.53 sec
  67    |  41    |                                 GAP  TRAIN   |  =    116/287   | 0.05 sec
  68    |  41    |       INT                  MID  GAP          |  =     83/205   | 0.05 sec
  69    |  41    |       INT  HALF            MID  GAP          |  =     67/164   | 0.07 sec
  70    |  41    |            HALF                              |  =     65/164   | 0.04 sec
  71    |  41    |       INT  HALF            MID  GAP          |  =    101/246   | 0.05 sec
  72    |  41    |       INT                  MID  GAP          |  =     67/164   | 0.05 sec
  73    |  41    |                                 GAP          |  =    133/328   | 0.12 sec
  74    |  41    |   FC                            GAP          |  =     49/123   | 0.05 sec
  75    |  41    |   FC                            GAP          |  =     16/41    | 0.04 sec
  76    |  41    |   FC                            GAP          |  =     47/123   | 0.07 sec
  77    |  41    |   FC                            GAP          |  =     46/123   | 0.06 sec
  78    |  41    |   FC                            GAP          |  =     15/41    | 0.04 sec
  79    |  41    |   FC                            GAP          |  =     44/123   | 0.08 sec
  80    |  41    |   FC                            GAP          |  =     43/123   | 0.09 sec
  81    |  41    |   FC                            GAP          |  =     14/41    | 0.04 sec
  83    |  41    |   FC                            GAP          |  =     83/205   | 0.17 sec
  84    |  41    |   FC                            GAP          |  =     84/205   | 0.09 sec
  85    |  41    |   FC                            GAP          |  =     17/41    | 0.04 sec
  86    |  41    |   FC                            GAP          |  =     86/205   | 0.08 sec
  87    |  41    |   FC                            GAP          |  =     87/205   | 0.06 sec
  88    |  41    |   FC  INT                  MID  GAP  TRAIN   |  =     88/205   | 0.89 sec
  89    |  41    |                            MID  GAP  TRAIN   |  =    177/410   | 0.08 sec
